MonthEndDate,AsOfDate,Month,ProgramYear,Region,District,DSP,DECTraining,NewPayments,OctPayments,AprilPayments,LatePayments,CharterPayments,TotalYtdPayments,PaymentBase,PaymentGrowth,PaidClubBase,PaidClubs,ClubGrowth,ActiveClubs,DistinguishedClubs,SelectDistinguishedClubs,PresidentsDistinguishedClubs,TotalDistinguishedClubs,DistinguishedClubsPercentage
2019-12-31,2020-01-06,12,2019,13,51,true,true,678,2487,72,23,152,3412,6563,-0.4801,153,150,-0.0196,159,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,02,52,true,true,455,1601,5,38,188,2287,4676,-0.5109,104,105,0.0096,109,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,09,53,true,true,578,2073,2,25,67,2745,5445,-0.4959,139,134,-0.036,141,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,05,54,true,true,201,931,5,8,0,1145,2440,-0.5307,76,70,-0.0789,76,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,03,55,true,true,1035,3254,51,40,149,4529,8830,-0.4871,202,196,-0.0297,207,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,05,56,true,true,951,3033,525,41,155,4705,8540,-0.4491,193,188,-0.0259,198,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,01,57,true,true,725,2364,18,17,21,3145,6111,-0.4854,151,146,-0.0331,151,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,07,58,true,true,346,1433,2,12,64,1857,3952,-0.5301,107,98,-0.0841,109,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,10,59,true,true,799,2485,159,8,148,3599,6708,-0.4635,125,124,-0.008,130,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,06,60,true,true,995,3197,138,27,106,4463,9702,-0.54,220,207,-0.0591,223,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,09,61,true,true,896,2557,134,8,220,3815,7369,-0.4823,188,190,0.0106,198,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,06,62,true,true,280,1077,36,6,48,1447,2817,-0.4863,82,75,-0.0854,84,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,06,63,true,true,350,1366,117,5,34,1872,3873,-0.5167,91,83,-0.0879,90,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,04,64,true,true,234,1013,31,1,70,1349,3008,-0.5515,100,83,-0.17,102,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,09,65,true,true,292,1412,35,15,63,1817,4133,-0.5604,107,96,-0.1028,107,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,07,66,true,true,355,1419,18,9,81,1882,3954,-0.524,107,102,-0.0467,111,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,14,67,true,true,654,2573,45,10,22,3304,7008,-0.5285,186,179,-0.0376,187,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,05,68,true,true,291,917,12,13,68,1301,2552,-0.4902,70,67,-0.0429,73,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,12,69,true,true,663,2867,11,25,76,3642,7222,-0.4957,189,187,-0.0106,191,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,12,70,true,true,842,2921,20,40,134,3957,7636,-0.4818,192,191,-0.0052,195,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,10,71,true,true,1070,3913,48,65,115,5211,10715,-0.5137,210,213,0.0143,219,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,12,72,true,true,404,1973,5,10,65,2457,5079,-0.5162,127,127,0,129,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,12,73,true,true,668,2418,8,20,204,3318,6504,-0.4899,156,155,-0.0064,161,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,11,74,true,true,1080,3190,20,31,124,4445,9522,-0.5332,218,202,-0.0734,224,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,14,75,true,true,971,2786,0,18,474,4249,7865,-0.4598,199,212,0.0653,220,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,14,76,true,true,556,3883,3,35,249,4726,9275,-0.4905,199,210,0.0553,211,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,08,77,true,true,245,1083,20,8,0,1356,3252,-0.583,87,76,-0.1264,86,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,04,78,true,false,237,1175,0,10,54,1476,3053,-0.5165,89,78,-0.1236,91,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,11,79,true,true,1286,2952,35,72,150,4495,9824,-0.5424,221,196,-0.1131,230,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,13,80,true,true,1163,4225,107,58,306,5859,11216,-0.4776,220,215,-0.0227,230,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,08,81,true,true,529,2935,10,25,130,3629,7823,-0.5361,176,167,-0.0511,182,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,13,82,true,true,1959,6135,11,33,305,8443,17480,-0.517,322,304,-0.0559,336,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,09,83,true,true,762,2868,124,95,156,4005,8355,-0.5206,175,166,-0.0514,180,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,08,84,true,true,855,2867,22,24,200,3968,8387,-0.5269,201,186,-0.0746,208,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,14,85,true,true,1584,3825,11,21,262,5703,10658,-0.4649,197,206,0.0457,210,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,06,86,true,true,1031,3270,125,13,146,4585,9763,-0.5304,228,224,-0.0175,235,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,12,87,true,true,518,1835,26,39,206,2624,5398,-0.5139,127,121,-0.0472,135,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,14,88,true,true,1278,3043,15,21,389,4746,8455,-0.4387,159,175,0.1006,177,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,14,89,true,true,832,2459,106,25,98,3520,7260,-0.5152,135,132,-0.0222,138,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,12,90,true,true,539,2384,5,10,68,3006,6046,-0.5028,154,153,-0.0065,156,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,10,91,true,true,1410,4031,87,20,168,5716,10832,-0.4723,172,178,0.0349,181,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,13,92,true,true,2636,5852,62,54,656,9260,15702,-0.4103,269,286,0.0632,297,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,14,93,true,true,504,1097,2,3,136,1742,3325,-0.4761,76,77,0.0132,81,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,11,94,true,true,1024,2616,16,42,138,3836,7083,-0.4584,153,154,0.0065,159,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,10,95,true,true,960,3216,32,24,57,4289,8354,-0.4866,142,143,0.007,145,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,01,96,true,true,734,2019,23,14,0,2790,6018,-0.5364,136,132,-0.0294,134,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,13,97,true,true,366,617,14,7,82,1086,2144,-0.4935,48,47,-0.0208,52,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,13,98,true,true,2607,4703,31,48,330,7719,14221,-0.4572,238,235,-0.0126,251,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,04,99,true,true,445,1646,47,7,21,2166,4869,-0.5551,146,134,-0.0822,148,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,02,F,true,true,521,2051,94,19,132,2817,5913,-0.5236,138,133,-0.0362,142,0,0,0,0,0
2019-12-31,2020-01-06,12,2019,DNAR,U,false,false,801,1884,21,58,280,3044,6186,-0.5079,129,120,-0.0698,141,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,02,01,true,true,922,2380,67,15,44,3428,7041,-0.5131,177,164,-0.0734,178,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,01,02,true,true,936,2914,48,17,161,4076,7948,-0.4872,195,194,-0.0051,200,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,03,03,true,true,992,2995,48,31,195,4261,8810,-0.5163,208,204,-0.0192,214,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,02,04,true,true,747,2394,80,30,178,3429,6979,-0.5087,142,135,-0.0493,147,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,03,05,true,true,707,2350,14,17,77,3165,6658,-0.5246,143,140,-0.021,146,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,04,06,true,true,451,1886,10,14,42,2403,5172,-0.5354,149,141,-0.0537,151,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,01,07,true,true,633,2124,9,17,60,2843,6059,-0.5308,162,154,-0.0494,165,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,05,08,true,true,384,1463,12,9,44,1912,4138,-0.5379,105,95,-0.0952,107,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,01,09,true,true,215,783,4,8,20,1030,2361,-0.5637,69,65,-0.058,70,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,06,10,true,true,417,1502,27,12,0,1958,4027,-0.5138,109,97,-0.1101,108,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,02,100,true,true,410,1227,15,17,127,1796,3544,-0.4932,92,90,-0.0217,95,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,02,101,true,true,994,2550,50,9,178,3781,6729,-0.4381,151,155,0.0265,157,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,13,102,true,true,868,2720,65,50,170,3873,6896,-0.4384,150,151,0.0067,158,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,05,103,true,true,471,1550,58,42,92,2213,4360,-0.4924,112,109,-0.0268,115,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,11,104,true,true,550,1104,25,68,62,1809,3986,-0.5462,105,83,-0.2095,108,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,11,105,true,true,1617,4774,60,36,413,6900,13486,-0.4884,246,253,0.0285,265,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,04,106,true,true,391,1787,17,32,23,2250,4731,-0.5244,138,132,-0.0435,139,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,10,107,true,true,510,1497,12,4,110,2133,4219,-0.4944,86,86,0,91,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,10,108,true,true,742,1584,44,15,20,2405,4566,-0.4733,91,92,0.011,92,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,10,109,true,true,746,2193,103,7,86,3135,5952,-0.4733,101,103,0.0198,106,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,06,11,true,true,592,2044,18,11,81,2746,5778,-0.5247,152,142,-0.0658,154,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,10,110,true,true,740,1573,4,22,80,2419,4473,-0.4592,97,97,0,101,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,08,111,true,true,199,487,4,0,100,790,1199,-0.3411,22,26,0.1818,26,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,12,112,true,true,668,2533,15,20,82,3318,6518,-0.4909,169,170,0.0059,173,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,03,113,true,true,628,1695,13,11,100,2447,4663,-0.4752,116,114,-0.0172,121,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,11,114,true,true,459,1055,36,11,153,1714,2605,-0.342,51,58,0.1373,58,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,02,115,true,true,350,905,26,24,0,1305,2737,-0.5232,80,69,-0.1375,80,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,11,116,true,true,540,1552,5,1,128,2226,4066,-0.4525,74,80,0.0811,80,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,14,118,true,true,1472,3220,103,58,445,5298,8487,-0.3758,155,171,0.1032,178,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,02,12,true,true,365,1254,67,22,125,1833,3526,-0.4801,93,90,-0.0323,97,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,11,122,true,true,188,366,0,5,78,637,1012,-0.3706,21,24,0.1429,25,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,06,13,true,true,341,1205,23,4,65,1638,3038,-0.4608,81,80,-0.0123,83,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,08,14,true,true,648,2151,211,86,77,3173,6033,-0.4741,146,139,-0.0479,149,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,01,15,true,true,423,1156,83,10,40,1712,3386,-0.4944,91,85,-0.0659,92,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,03,16,true,true,310,1285,24,3,65,1687,3570,-0.5275,96,88,-0.0833,99,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,12,17,true,true,394,1250,19,11,0,1674,3443,-0.5138,91,88,-0.033,91,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,07,18,true,true,523,1810,12,43,46,2434,5204,-0.5323,127,118,-0.0709,127,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,05,19,true,true,228,991,6,12,62,1299,2536,-0.4878,78,74,-0.0513,81,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,11,20,true,true,719,2246,9,34,125,3133,6043,-0.4815,137,133,-0.0292,143,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,01,21,true,true,616,1707,57,5,126,2511,5017,-0.4995,137,133,-0.0292,141,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,04,22,true,true,399,1451,19,7,42,1918,3886,-0.5064,103,100,-0.0291,105,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,03,23,true,true,305,1012,35,29,41,1422,2993,-0.5249,89,81,-0.0899,92,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,04,24,true,true,199,843,12,5,27,1086,2324,-0.5327,69,65,-0.058,69,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,03,25,true,true,777,2242,44,33,140,3236,6128,-0.4719,155,146,-0.0581,160,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,04,26,true,true,943,2804,58,15,107,3927,8115,-0.5161,194,180,-0.0722,194,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,07,27,true,true,469,1532,96,13,20,2130,4131,-0.4844,113,105,-0.0708,112,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,06,28,true,true,441,1421,64,8,139,2073,4083,-0.4923,116,109,-0.0603,119,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,07,29,true,true,608,1892,28,29,162,2719,4774,-0.4305,127,129,0.0157,133,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,05,30,true,true,627,1996,100,26,178,2927,5207,-0.4379,125,125,0,131,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,09,31,true,true,929,2915,81,47,176,4148,8436,-0.5083,193,182,-0.057,196,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,01,32,true,true,330,1178,15,11,0,1534,3163,-0.515,98,93,-0.051,96,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,02,33,true,true,610,1925,84,19,70,2708,5238,-0.483,153,145,-0.0523,156,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,03,34,true,true,937,2209,38,14,170,3368,6561,-0.4867,167,162,-0.0299,173,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,05,35,true,true,341,1542,45,18,117,2063,4152,-0.5031,123,110,-0.1057,125,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,07,36,true,true,871,2745,74,29,124,3843,7742,-0.5036,201,193,-0.0398,206,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,07,37,true,true,1144,3595,80,18,134,4971,9714,-0.4883,231,227,-0.0173,237,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,07,38,true,true,895,2838,76,31,240,4080,7767,-0.4747,174,176,0.0115,184,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,01,39,true,true,610,2104,23,12,82,2831,5535,-0.4885,154,148,-0.039,158,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,06,40,true,true,746,2451,98,42,71,3408,7083,-0.5188,188,175,-0.0691,191,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,13,41,true,true,2623,4008,50,19,967,7667,12415,-0.3824,224,248,0.1071,268,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,04,42,true,true,522,1647,85,7,32,2293,4732,-0.5154,128,121,-0.0547,126,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,05,43,true,true,402,1371,173,6,28,1980,4071,-0.5136,105,98,-0.0667,106,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,08,44,true,true,1184,2960,174,61,144,4523,9197,-0.5082,199,192,-0.0352,206,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,09,45,true,true,384,1377,54,9,129,1953,3719,-0.4749,104,106,0.0192,110,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,09,46,true,true,1444,4090,200,42,238,6014,12309,-0.5114,242,230,-0.0496,252,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,08,47,true,true,1070,2795,232,38,307,4442,8344,-0.4676,170,176,0.0353,183,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,08,48,true,true,862,1937,131,23,162,3115,5612,-0.4449,122,117,-0.041,128,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,02,49,true,true,311,957,9,10,20,1307,2318,-0.4362,64,63,-0.0156,64,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,05,50,true,true,1003,3111,59,20,142,4335,8660,-0.4994,203,194,-0.0443,207,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,13,51,true,true,733,2490,78,23,172,3496,6563,-0.4673,153,150,-0.0196,160,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,02,52,true,true,533,1614,7,38,188,2380,4676,-0.491,104,105,0.0096,109,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,09,53,true,true,660,2075,11,25,67,2838,5445,-0.4788,139,135,-0.0288,141,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,05,54,true,true,226,935,10,8,41,1220,2440,-0.5,76,72,-0.0526,78,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,03,55,true,true,1159,3264,72,40,169,4704,8830,-0.4673,202,198,-0.0198,208,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,05,56,true,true,1107,3048,563,41,217,4976,8540,-0.4173,193,194,0.0052,201,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,01,57,true,true,833,2371,36,17,41,3298,6111,-0.4603,151,149,-0.0132,152,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,07,58,true,true,424,1440,11,12,64,1951,3952,-0.5063,107,98,-0.0841,109,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,10,59,true,true,923,2492,184,8,199,3806,6708,-0.4326,125,127,0.016,133,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,06,60,true,true,1189,3242,250,27,153,4861,9702,-0.499,220,212,-0.0364,225,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,09,61,true,true,1059,2565,215,8,247,4094,7369,-0.4444,188,193,0.0266,200,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,06,62,true,true,332,1081,43,6,48,1510,2817,-0.464,82,77,-0.061,84,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,06,63,true,true,413,1372,128,5,57,1975,3873,-0.4901,91,84,-0.0769,91,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,04,64,true,true,283,1029,74,2,101,1489,3009,-0.5052,100,88,-0.12,103,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,09,65,true,true,330,1419,43,15,63,1870,4133,-0.5475,107,97,-0.0935,107,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,07,66,true,true,411,1420,33,9,101,1974,3954,-0.5008,107,105,-0.0187,112,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,14,67,true,true,705,2587,133,10,94,3529,7008,-0.4964,186,181,-0.0269,189,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,05,68,true,true,327,926,22,13,90,1378,2552,-0.46,70,70,0,74,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,12,69,true,true,707,2876,16,25,76,3700,7222,-0.4877,189,187,-0.0106,191,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,12,70,true,true,918,2925,35,34,182,4094,7630,-0.4634,192,193,0.0052,196,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,10,71,true,true,1245,3932,93,65,135,5470,10715,-0.4895,210,215,0.0238,220,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,12,72,true,true,429,1977,9,10,65,2490,5079,-0.5097,127,127,0,129,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,12,73,true,true,720,2422,13,20,204,3379,6504,-0.4805,156,155,-0.0064,161,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,11,74,true,true,1173,3270,60,31,168,4702,9522,-0.5062,219,208,-0.0502,227,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,14,75,true,true,1039,2803,9,18,518,4387,7865,-0.4422,199,214,0.0754,222,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,14,76,true,true,642,3885,5,35,312,4879,9275,-0.474,199,212,0.0653,213,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,08,77,true,true,298,1092,27,8,0,1425,3252,-0.5618,87,78,-0.1034,86,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,04,78,true,false,286,1180,6,10,54,1536,3053,-0.4969,89,81,-0.0899,91,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,11,79,true,true,1412,2980,82,80,199,4753,9832,-0.5166,222,202,-0.0901,233,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,13,80,true,true,1293,4237,169,60,306,6065,11218,-0.4594,221,216,-0.0226,231,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,08,81,true,true,578,2950,17,25,175,3745,7823,-0.5213,176,169,-0.0398,184,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,13,82,true,true,2101,6164,21,33,388,8707,17480,-0.5019,322,309,-0.0404,339,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,09,83,true,true,855,2887,141,95,183,4161,8355,-0.502,175,168,-0.04,181,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,08,84,true,true,978,2882,36,24,200,4120,8387,-0.5088,201,188,-0.0647,208,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,14,85,true,true,1740,3827,25,21,317,5930,10658,-0.4436,197,208,0.0558,212,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,06,86,true,true,1163,3283,179,13,167,4805,9763,-0.5078,228,225,-0.0132,236,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,12,87,true,true,564,1843,34,39,265,2745,5398,-0.4915,127,124,-0.0236,137,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,14,88,true,true,1407,3045,24,21,409,4906,8455,-0.4198,159,176,0.1069,178,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,14,89,true,true,893,2460,123,25,98,3599,7260,-0.5043,135,132,-0.0222,138,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,12,90,true,true,584,2383,10,10,68,3055,6046,-0.4947,154,153,-0.0065,156,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,10,91,true,true,1653,4065,136,26,195,6075,10838,-0.4395,173,181,0.0462,182,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,13,92,true,true,2810,5868,75,54,804,9611,15702,-0.3879,269,292,0.0855,302,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,14,93,true,true,612,1097,8,3,157,1877,3325,-0.4355,76,78,0.0263,82,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,11,94,true,true,1139,2635,27,42,170,4013,7083,-0.4334,153,154,0.0065,160,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,10,95,true,true,1136,3221,53,24,57,4491,8354,-0.4624,142,144,0.0141,145,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,01,96,true,true,817,2028,38,14,0,2897,6018,-0.5186,136,132,-0.0294,134,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,13,97,true,true,390,627,16,7,82,1122,2144,-0.4767,48,47,-0.0208,52,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,13,98,true,true,2907,4723,44,48,594,8316,14221,-0.4152,238,247,0.0378,262,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,04,99,true,true,512,1654,75,7,21,2269,4869,-0.534,146,135,-0.0753,148,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,02,F,true,true,619,2054,108,19,132,2932,5913,-0.5041,138,134,-0.029,142,0,0,0,0,0
2020-01-31,2020-02-05,1,2019,DNAR,U,false,false,930,1922,36,58,300,3246,6186,-0.4753,129,122,-0.0543,142,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,02,01,true,true,1034,2389,291,15,64,3793,7041,-0.4613,177,169,-0.0452,179,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,01,02,true,true,1101,2915,520,17,182,4735,7948,-0.4043,195,196,0.0051,200,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,03,03,true,true,1164,3007,580,31,231,5013,8810,-0.431,208,207,-0.0048,215,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,02,04,true,true,887,2398,544,30,178,4037,6979,-0.4216,142,135,-0.0493,147,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,03,05,true,true,876,2365,400,17,77,3735,6658,-0.439,143,142,-0.007,146,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,04,06,true,true,533,1887,225,14,42,2701,5172,-0.4778,149,145,-0.0268,151,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,01,07,true,true,735,2127,296,17,60,3235,6059,-0.4661,162,156,-0.037,165,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,05,08,true,true,481,1469,197,9,67,2223,4138,-0.4628,105,99,-0.0571,108,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,01,09,true,true,260,785,188,8,40,1281,2361,-0.4574,69,67,-0.029,71,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,06,10,true,true,482,1510,189,13,0,2194,4028,-0.4553,109,100,-0.0826,108,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,02,100,true,true,495,1230,224,17,127,2093,3544,-0.4094,92,92,0,95,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,02,101,true,true,1140,2553,532,9,199,4433,6729,-0.3412,151,156,0.0331,157,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,13,102,true,true,940,2720,187,51,170,4068,6897,-0.4102,150,152,0.0133,158,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,05,103,true,true,538,1554,244,42,132,2510,4360,-0.4243,112,113,0.0089,117,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,11,104,true,true,596,1113,233,68,165,2175,3986,-0.4543,105,88,-0.1619,112,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,11,105,true,true,1807,4807,329,36,433,7412,13486,-0.4504,246,255,0.0366,266,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,04,106,true,true,457,1796,246,32,23,2554,4731,-0.4602,138,133,-0.0362,139,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,10,107,true,true,613,1500,392,4,136,2645,4219,-0.3731,86,87,0.0116,92,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,10,108,true,true,873,1585,70,16,60,2604,4567,-0.4298,91,94,0.033,94,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,10,109,true,true,866,2199,760,7,86,3918,5952,-0.3417,101,104,0.0297,106,0,0,0,0,0
2020-02-29,2020-03-06,2,2019,06,11,true,true,683,2050,207,11,122,3073,5778,-0.4682,152,145,-0.0461,155,0,0,0,0,0
